inertia,acc_coef_1,acc_coef_2,swarm_size,num_iters,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
0.6,0.1,2.25,450,150,rosenbrock,6,1.86515e-09,9.64535e-06,5.19088e-06,103.023,8.31774
0.6,0.15,2.25,450,150,rosenbrock,6,1.44567e-09,1.03407e-05,6.02635e-06,90.6794,8.05361
0.6,0.2,2.25,450,150,rosenbrock,6,4.54662e-10,0.0695827,2.03194e-05,127.963,9.33451
0.6,0.0,2.2,450,150,rosenbrock,6,2.35746e-09,5.30278e-06,1.93426e-06,99.879,6.66362
0.6,0.1,2.2,450,150,rosenbrock,6,8.42461e-10,0.139094,2.64116e-06,80.9179,8.29168
0.6,0.0,2.15,450,150,rosenbrock,6,1.02749e-09,0.0099377,8.36809e-07,93.3705,6.62851
0.6,0.05,2.15,450,150,rosenbrock,6,5.26612e-10,0.0298068,7.34994e-07,80.3533,6.62791
0.6,0.1,2.15,450,150,rosenbrock,6,3.88813e-10,1.90972e-06,1.16573e-06,92.4222,8.34091
0.6,0.15,2.15,450,150,rosenbrock,6,1.09726e-10,2.42338e-06,1.45409e-06,49.3325,8.1524
0.6,0.2,2.15,450,150,rosenbrock,6,7.11307e-10,1.59034e-05,4.93862e-06,65.8549,9.44487
0.6,0.1,2.1,450,150,rosenbrock,6,1.37689e-10,0.069545,4.49572e-07,100.845,8.39157
0.6,0.05,1.95,450,150,rosenbrock,6,1.28608e-11,0.0496744,4.47697e-08,54.4701,6.62296
0.6,0.25,1.85,450,150,rosenbrock,6,5.26512e-11,0.0397465,1.40572e-07,50.6193,8.41825
0.6,0.05,1.8,450,150,rosenbrock,6,7.17648e-12,0.0298046,2.69376e-09,70.2472,6.62061
0.6,0.3,1.8,450,150,rosenbrock,6,1.85901e-10,0.0496765,3.01148e-07,44.9772,7.71628
0.6,0.35,1.8,450,150,rosenbrock,6,1.19044e-09,1.17877e-06,9.75632e-07,55.8635,6.58625
0.6,0.0,1.7,450,150,rosenbrock,6,7.17648e-12,0.0496743,1.06109e-09,26.5309,6.67591
0.6,0.15,1.65,450,150,rosenbrock,6,7.17648e-12,0.0496743,3.17145e-10,32.9715,8.23142
0.6,0.1,1.6,450,150,rosenbrock,6,7.17648e-12,0.0397394,1.12621e-10,25.5346,8.62403
0.6,0.2,1.6,450,150,rosenbrock,6,7.17648e-12,0.00993485,4.34358e-10,8.99161,8.823
0.6,0.0,1.3,450,150,rosenbrock,6,7.17648e-12,0.0496743,1.28607e-11,17.7289,6.82199
0.6,0.15,1.15,450,150,rosenbrock,6,7.17648e-12,0.0993485,2.83217e-11,15.4329,8.44312
0.6,0.3,1.1,450,150,rosenbrock,6,7.17648e-12,0.00993485,1.3257e-10,1.69312,8.30499
0.6,0.0,0.85,450,150,rosenbrock,6,7.17648e-12,0.101413,1.28608e-11,10.3183,8.48104
0.6,0.1,0.85,450,150,rosenbrock,6,7.17648e-12,0.069544,2.83217e-11,1.71184,9.03865
0.6,0.3,0.85,450,150,rosenbrock,6,7.17648e-12,0.069544,2.68769e-10,1.63866,8.49571
0.6,0.4,0.85,450,150,rosenbrock,6,5.61745e-11,5.36526e-06,2.74125e-08,1.59227,8.9681
0.6,0.0,0.8,450,150,rosenbrock,6,7.17648e-12,1.5303e-11,7.17648e-12,1.7312,8.51164
0.6,0.05,0.8,450,150,rosenbrock,6,7.17648e-12,4.53619e-06,1.28608e-11,1.71611,8.22584
0.6,0.35,0.8,450,150,rosenbrock,6,5.33328e-11,1.18749e-07,7.879e-09,1.52715,7.82722
0.6,0.45,0.8,450,150,rosenbrock,6,4.82184e-11,0.00120261,2.69215e-07,1.59361,8.35342
0.6,0.05,0.75,450,150,rosenbrock,6,7.17648e-12,0.0915783,2.83217e-11,1.72154,9.01559
0.6,0.1,0.75,450,150,rosenbrock,6,7.17648e-12,0.0237656,2.83217e-11,1.6013,9.08521
0.6,0.15,0.75,450,150,rosenbrock,6,7.17648e-12,1.99453e-08,2.83217e-11,7.37259,8.5936
0.6,0.2,0.75,450,150,rosenbrock,6,7.17648e-12,0.000169441,6.49283e-11,1.57373,9.03766
0.6,0.35,0.75,450,150,rosenbrock,6,5.33328e-11,3.14141e-05,2.66828e-08,1.54824,8.43999
0.6,0.4,0.75,450,150,rosenbrock,6,1.44281e-10,4.05243e-06,1.20174e-07,1.51386,8.89913
0.6,0.45,0.75,450,150,rosenbrock,6,1.30307e-08,1.30819e-05,5.80895e-07,1.57981,8.33899
0.6,0.5,0.75,450,150,rosenbrock,6,9.77448e-10,3.24185e-06,1.99346e-06,1.45491,6.69515
0.6,0.05,0.7,450,150,rosenbrock,6,7.17648e-12,2.69884e-11,2.83217e-11,1.49931,9.11693
0.6,0.1,0.7,450,150,rosenbrock,6,7.17648e-12,0.0615761,2.83217e-11,5.32521,9.19077
0.6,0.2,0.7,450,150,rosenbrock,6,7.17648e-12,4.87518e-05,2.56885e-10,7.37713,9.12031
0.6,0.25,0.7,450,150,rosenbrock,6,7.17648e-12,0.0177214,3.03875e-09,1.61198,8.82884
0.6,0.3,0.7,450,150,rosenbrock,6,5.33328e-11,0.0115321,2.0055e-08,1.69218,8.57817
0.6,0.35,0.7,450,150,rosenbrock,6,1.83387e-10,0.00159915,1.00801e-07,1.56714,8.56459
0.6,0.4,0.7,450,150,rosenbrock,6,1.37501e-09,1.22264e-06,3.93138e-07,1.47096,8.95968
0.6,0.45,0.7,450,150,rosenbrock,6,5.24995e-09,0.000153606,1.61986e-06,1.47635,8.34545
0.6,0.65,0.7,450,150,rosenbrock,6,3.32e-06,0.000230272,7.39502e-05,1.53021,6.75723
0.6,0.15,0.65,450,150,rosenbrock,6,7.17648e-12,0.00022849,1.39792e-09,1.55413,8.74756
0.6,0.2,0.65,450,150,rosenbrock,6,1.03598e-11,0.00626632,1.07214e-08,1.6067,9.05672
0.6,0.35,0.65,450,150,rosenbrock,6,3.63481e-09,8.89916e-05,6.67232e-07,1.42762,8.48972
0.6,0.4,0.65,450,150,rosenbrock,6,5.74238e-10,1.4872e-05,1.99923e-06,1.41938,8.95308
0.6,0.45,0.65,450,150,rosenbrock,6,5.27222e-08,0.000860653,5.85062e-06,1.50794,8.30972
0.6,0.5,0.65,450,150,rosenbrock,6,5.31326e-08,1.47559e-05,1.19145e-05,1.31988,6.70983
0.6,0.55,0.65,450,150,rosenbrock,6,8.92483e-07,0.014947,3.43045e-05,1.5985,8.89327
0.6,0.6,0.65,450,150,rosenbrock,6,9.63854e-07,7.09684e-05,6.08395e-05,1.50159,8.40202
0.6,0.05,0.6,450,150,rosenbrock,6,7.17648e-12,0.235146,7.86603e-07,1.79199,9.13592
0.6,0.25,0.6,450,150,rosenbrock,6,6.54214e-09,0.0192572,8.26023e-06,1.60316,8.80683
0.6,0.3,0.6,450,150,rosenbrock,6,1.56104e-10,0.135652,1.52441e-05,1.72636,8.49027
0.6,0.5,0.6,450,150,rosenbrock,6,9.08685e-07,0.000425404,6.87786e-05,1.44516,6.7335
0.6,0.6,0.6,450,150,rosenbrock,6,3.54367e-07,0.000975242,0.00019762,1.51168,8.30614
0.6,0.65,0.6,450,150,rosenbrock,6,9.62478e-09,0.00257659,0.000333014,1.50286,6.7075
0.7,0.2,0.65,450,150,rosenbrock,6,7.17648e-12,4.20007e-06,1.8703e-09,1.58069,9.04989
0.7,0.4,0.65,450,150,rosenbrock,6,8.98447e-10,2.05142e-05,2.97432e-06,1.52685,9.31995
0.7,0.5,0.65,450,150,rosenbrock,6,9.25452e-08,2.59708e-05,2.84003e-05,1.35183,8.75295
0.7,0.25,0.6,450,150,rosenbrock,6,7.17648e-12,2.36223e-06,4.1763e-08,7.38388,9.02586
0.7,0.35,0.6,450,150,rosenbrock,6,9.94144e-10,1.65827e-06,1.05631e-06,1.46226,9.67173
0.7,0.4,0.6,450,150,rosenbrock,6,8.91009e-08,5.94654e-06,4.35501e-06,1.41171,9.53214
0.7,0.45,0.6,450,150,rosenbrock,6,1.41584e-07,6.77323e-05,1.35659e-05,1.56258,7.46481
0.7,0.15,0.55,450,150,rosenbrock,6,7.17648e-12,3.53853e-05,2.1706e-09,1.62383,9.1741
0.7,0.2,0.55,450,150,rosenbrock,6,1.28608e-11,3.90723e-07,1.51428e-08,7.37218,9.03288
0.7,0.25,0.55,450,150,rosenbrock,6,7.17648e-12,2.31863e-07,1.08403e-07,1.45792,9.07938
0.7,0.3,0.55,450,150,rosenbrock,6,6.90851e-09,0.000287085,5.66603e-07,1.56874,9.08568
0.7,0.35,0.55,450,150,rosenbrock,6,1.7705e-08,0.00096433,2.41039e-06,1.60978,9.6607
0.7,0.4,0.55,450,150,rosenbrock,6,4.54503e-08,1.70643e-05,7.79636e-06,1.43753,9.57015
0.7,0.05,0.5,450,150,rosenbrock,6,7.17648e-12,1.6298e-05,3.28068e-10,17.0131,9.15713
0.7,0.1,0.5,450,150,rosenbrock,6,7.17648e-12,0.0008561,2.67935e-09,10.303,9.15486
0.7,0.15,0.5,450,150,rosenbrock,6,8.76811e-12,0.000329204,1.9088e-08,5.28183,9.20887
0.7,0.2,0.5,450,150,rosenbrock,6,9.77836e-11,0.00533413,1.14659e-07,1.60562,9.20037
0.7,0.25,0.5,450,150,rosenbrock,6,1.92054e-09,2.81925e-05,5.4924e-07,1.57576,9.11825
0.7,0.3,0.5,450,150,rosenbrock,6,3.53253e-08,0.00725998,2.31604e-06,1.5746,8.98288
0.7,0.35,0.5,450,150,rosenbrock,6,1.62088e-08,0.000157933,6.34897e-06,1.42519,9.77236
0.7,0.4,0.5,450,150,rosenbrock,6,3.20081e-07,3.46344e-05,1.77681e-05,1.43865,9.52124
0.7,0.0,0.45,450,150,rosenbrock,6,7.17648e-12,5.68004e-07,1.18661e-09,15.4956,7.76147
0.7,0.15,0.45,450,150,rosenbrock,6,4.54509e-10,0.0147634,9.35775e-07,1.58733,9.11989
0.7,0.2,0.45,450,150,rosenbrock,6,4.53752e-11,0.0649097,3.84578e-06,1.70187,9.18606
0.7,0.25,0.45,450,150,rosenbrock,6,3.19453e-08,1.52967e-05,6.08641e-06,1.39413,8.96995
0.7,0.35,0.45,450,150,rosenbrock,6,8.19728e-08,0.00151678,3.56786e-05,1.46023,9.804
0.7,0.5,0.45,450,150,rosenbrock,6,3.25567e-07,0.000290197,0.000222855,1.40127,8.93363
0.7,0.3,0.4,450,150,rosenbrock,6,9.10099e-07,0.140176,0.0246661,1.70845,8.81579
0.8,0.0,0.9,450,150,rosenbrock,6,5.31005e-07,6.17436e-05,5.45485e-05,1.81927,7.43903
0.8,0.0,0.8,450,150,rosenbrock,6,3.02985e-07,2.09151e-05,1.67938e-05,17.0434,7.588
0.8,0.0,0.7,450,150,rosenbrock,6,6.90726e-08,1.03243e-05,6.04999e-06,7.42574,7.52255
0.8,0.0,0.55,450,150,rosenbrock,6,1.95766e-08,2.77416e-06,2.05959e-06,1.84992,7.54465
0.8,0.1,0.55,450,150,rosenbrock,6,1.5546e-09,6.1893e-05,3.19991e-07,48.8189,7.58249
0.8,0.15,0.55,450,150,rosenbrock,6,5.38552e-10,1.38892e-06,8.00799e-07,1.80007,9.29875
0.8,0.05,0.5,450,150,rosenbrock,6,3.70342e-09,4.9522e-07,1.96621e-07,10.2981,9.56716
0.8,0.1,0.5,450,150,rosenbrock,6,1.32601e-09,4.93744e-06,2.69334e-07,13.6646,7.71189
0.8,0.15,0.5,450,150,rosenbrock,6,5.46974e-11,1.74925e-06,8.33337e-07,1.68737,10.1655
0.8,0.25,0.5,450,150,rosenbrock,6,4.82297e-08,1.67651e-05,1.42059e-05,5.26225,7.54549
0.8,0.3,0.5,450,150,rosenbrock,6,9.89297e-07,0.00016783,6.42871e-05,1.53647,9.04765
0.8,0.0,0.45,450,150,rosenbrock,6,7.0236e-09,0.107881,7.70437e-07,24.5487,7.69245
0.8,0.05,0.45,450,150,rosenbrock,6,2.64902e-10,4.86745e-07,1.98193e-07,1.88073,9.90404
0.8,0.1,0.45,450,150,rosenbrock,6,1.33465e-09,0.000244613,3.64838e-07,16.2318,7.65238
0.8,0.2,0.45,450,150,rosenbrock,6,2.13784e-08,0.000130529,7.17438e-06,1.66147,9.05448
0.8,0.0,0.4,450,150,rosenbrock,6,4.73165e-09,1.50762e-06,5.28345e-07,25.5349,8.54523
0.8,0.05,0.4,450,150,rosenbrock,6,1.11731e-09,2.16155e-06,3.48923e-07,14.575,9.50038
0.8,0.1,0.4,450,150,rosenbrock,6,7.55812e-10,4.24611e-06,9.60423e-07,16.2276,7.7064
0.8,0.15,0.4,450,150,rosenbrock,6,2.09433e-09,3.58002e-05,3.64422e-06,13.6577,9.72399
0.8,0.3,0.4,450,150,rosenbrock,6,5.19044e-09,0.000959657,0.000108291,1.58559,8.99516
0.8,0.05,0.35,450,150,rosenbrock,6,2.28162e-09,0.0124715,1.01575e-06,15.4389,9.83157
0.8,0.1,0.35,450,150,rosenbrock,6,1.75007e-09,9.21279e-05,3.85134e-06,19.8601,7.7341
0.8,0.15,0.35,450,150,rosenbrock,6,1.82751e-08,0.00241874,1.37698e-05,11.0085,9.55663
0.8,0.2,0.35,450,150,rosenbrock,6,8.37863e-09,5.52021e-05,3.7322e-05,1.4809,9.14213
0.8,0.25,0.35,450,150,rosenbrock,6,1.53224e-07,0.000121661,0.000101584,1.35452,7.69568
0.8,0.3,0.35,450,150,rosenbrock,6,5.14403e-07,0.00224473,0.000265512,1.58415,9.59262
0.4,0.55,2.9,900,300,rosenbrock,9,2.25863e-05,0.0458025,0.0392821,217.041,40.4354
0.4,0.6,2.9,900,300,rosenbrock,9,1.19161e-05,0.132479,0.0731771,204.715,36.2797
0.4,0.5,2.85,900,300,rosenbrock,9,1.41126e-06,0.561611,0.0114609,281.762,44.655
0.4,0.65,2.8,900,300,rosenbrock,9,3.3585e-08,0.511163,0.0576622,241.651,35.426
0.4,0.75,2.8,900,300,rosenbrock,9,1.09783e-06,0.413007,0.142289,164.362,34.7449
0.4,0.4,2.75,900,300,rosenbrock,9,6.05301e-09,0.642826,0.000263299,284.869,37.22
0.4,0.5,2.7,900,300,rosenbrock,9,8.85017e-07,0.0810742,0.00146897,232.29,44.5094
0.4,0.55,2.65,900,300,rosenbrock,9,2.80902e-07,0.380661,0.00251481,221.848,43.8904
0.4,0.6,2.65,900,300,rosenbrock,9,4.69331e-06,0.274494,0.00649243,182.523,38.7402
0.4,0.75,2.65,900,300,rosenbrock,9,4.45185e-06,0.0388852,0.0457938,146.734,34.5693
0.4,0.8,2.65,900,300,rosenbrock,9,7.91133e-05,0.274661,0.0779949,109.903,39.2479
0.4,0.55,2.6,900,300,rosenbrock,9,9.11272e-08,0.0509106,0.00116013,195.632,43.9192
0.4,0.65,2.6,900,300,rosenbrock,9,5.05332e-10,0.00688188,0.00789578,152.896,35.2092
0.4,0.75,2.6,900,300,rosenbrock,9,2.33916e-06,0.235611,0.0317355,195.648,33.5957
0.4,0.9,2.6,900,300,rosenbrock,9,1.14417e-06,0.216636,0.130604,126.043,40.2319
0.4,0.55,2.55,900,300,rosenbrock,9,2.37428e-07,0.080241,0.000567582,195.84,44.0505
0.4,0.65,2.55,900,300,rosenbrock,9,4.08331e-07,0.392447,0.00510008,166.232,32.5445
0.4,0.75,2.55,900,300,rosenbrock,9,1.4878e-06,0.0183584,0.0203097,148.273,34.4907
0.4,0.6,2.5,900,300,rosenbrock,9,3.18626e-08,0.359648,0.00114431,200.942,38.8259
0.4,0.7,2.5,900,300,rosenbrock,9,2.38659e-06,0.194918,0.00677015,135.562,35.257
0.4,0.8,2.5,900,300,rosenbrock,9,1.75604e-08,0.0214113,0.0254105,102.309,39.1252
0.4,0.85,2.5,900,300,rosenbrock,9,1.904e-05,0.0465989,0.0410043,125.005,39.3915
0.4,0.55,2.45,900,300,rosenbrock,9,2.5307e-10,0.129688,0.000135861,127.647,44.279
0.4,0.6,2.45,900,300,rosenbrock,9,1.24091e-07,0.299442,0.000562324,167.073,39.1333
0.4,0.7,2.45,900,300,rosenbrock,9,3.0751e-08,0.0335421,0.00394452,158.398,43.9771
0.4,0.8,2.45,900,300,rosenbrock,9,1.1513e-05,0.173646,0.0174001,118.439,39.4673
0.4,0.55,2.4,900,300,rosenbrock,9,1.86924e-08,0.129616,6.32482e-05,187.128,43.3903
0.4,0.7,2.4,900,300,rosenbrock,9,2.55548e-07,0.231276,0.00256049,119.499,43.9032
0.4,0.85,2.4,900,300,rosenbrock,9,2.58532e-05,0.0483126,0.021441,118.457,39.6039
0.4,0.75,2.35,900,300,rosenbrock,9,2.967e-08,0.102769,0.00372286,113.251,34.4008
0.4,0.4,2.3,900,300,rosenbrock,9,3.26276e-11,0.558103,5.1732e-09,202.182,37.8423
0.4,0.65,2.3,900,300,rosenbrock,9,1.37841e-09,0.00024848,0.000268532,112.086,32.9328
0.4,0.7,2.3,900,300,rosenbrock,9,2.57287e-07,0.0405798,0.00079185,102.293,43.6991
0.4,0.8,2.3,900,300,rosenbrock,9,6.17639e-07,0.00422287,0.00495541,49.0068,39.4943
0.4,0.5,2.25,900,300,rosenbrock,9,5.76381e-11,0.328883,5.77597e-07,143.315,44.6283
0.4,0.65,2.25,900,300,rosenbrock,9,9.1631e-09,0.239311,0.000144341,142.181,32.3452
0.4,0.7,2.25,900,300,rosenbrock,9,3.78097e-08,0.169841,0.000501309,121.184,44.1666
0.4,0.75,2.25,900,300,rosenbrock,9,1.03914e-07,0.00130199,0.0014493,101.872,43.2605
0.4,0.7,2.2,900,300,rosenbrock,9,8.77588e-10,0.119834,0.000268118,95.7756,43.8246
0.4,0.6,2.15,900,300,rosenbrock,9,2.14302e-10,0.189362,6.2966e-06,135.518,38.5988
0.4,0.7,2.15,900,300,rosenbrock,9,1.36039e-09,0.000120883,0.000131622,68.214,43.8921
0.4,0.45,2.1,900,300,rosenbrock,9,1.71666e-11,0.0996611,5.11942e-10,134.947,44.2321
0.4,0.55,2.1,900,300,rosenbrock,9,9.20852e-11,0.0398648,2.41035e-07,105.379,44.0034
0.4,0.6,2.1,900,300,rosenbrock,9,8.57183e-11,0.159461,2.78884e-06,121.355,38.5304
0.4,0.65,2.1,900,300,rosenbrock,9,2.93245e-09,0.0299162,1.84594e-05,91.982,32.2969
0.4,0.7,2.1,900,300,rosenbrock,9,5.001e-09,8.3565e-05,8.65678e-05,79.6608,43.9407
0.4,0.75,2.1,900,300,rosenbrock,9,6.52255e-09,0.0899496,0.000275811,83.7127,42.7406
0.4,0.15,2.05,900,300,rosenbrock,9,1.14824e-11,0.17939,3.26279e-11,103.683,41.0035
0.4,0.35,2.05,900,300,rosenbrock,9,1.14824e-11,0.498306,9.26528e-11,139.447,43.9991
0.4,0.5,2.05,900,300,rosenbrock,9,3.26279e-11,0.00996612,3.24547e-09,97.9937,43.9765
0.4,0.7,2.05,900,300,rosenbrock,9,1.6114e-09,0.0797703,4.849e-05,57.7042,43.4757
0.4,0.75,2.05,900,300,rosenbrock,9,3.30483e-10,0.000168429,0.000171407,80.0158,42.8217
0.4,0.8,2.05,900,300,rosenbrock,9,2.75605e-07,0.000460377,0.000504481,81.8416,43.9419
0.4,0.35,2.0,900,300,rosenbrock,9,1.14824e-11,0.0199322,8.28196e-11,121.178,41.9136
0.4,0.45,2.0,900,300,rosenbrock,9,1.71666e-11,0.338848,1.48474e-10,106.254,39.4715
0.4,0.65,2.0,900,300,rosenbrock,9,1.24826e-10,0.00997075,4.09668e-06,102.162,29.744
0.4,0.7,2.0,900,300,rosenbrock,9,1.36991e-10,0.199348,2.47413e-05,70.8391,43.8119
0.4,0.8,2.0,900,300,rosenbrock,9,9.50834e-09,0.0601052,0.000343986,29.2237,43.9843
0.4,0.85,2.0,900,300,rosenbrock,9,1.67209e-08,0.0306639,0.000826473,62.486,37.0304
0.4,0.1,1.95,900,300,rosenbrock,9,1.14824e-11,0.17939,3.26279e-11,117.352,52.0627
0.4,0.2,1.95,900,300,rosenbrock,9,1.14824e-11,0.687662,5.76381e-11,101.134,35.1178
0.4,0.35,1.95,900,300,rosenbrock,9,1.14824e-11,0.448475,9.26528e-11,96.2353,30.6752
0.4,0.4,1.95,900,300,rosenbrock,9,1.14824e-11,0.298983,9.26528e-11,80.8184,30.1645
0.4,0.6,1.95,900,300,rosenbrock,9,5.76381e-11,0.209289,2.01342e-07,58.9878,38.0936
0.4,0.65,1.95,900,300,rosenbrock,9,3.2912e-10,2.22921e-06,1.92824e-06,66.4019,28.3233
0.4,0.75,1.95,900,300,rosenbrock,9,7.65023e-09,0.089749,5.22088e-05,43.2496,42.2508
0.4,0.8,1.95,900,300,rosenbrock,9,6.44007e-09,0.000161485,0.00017655,67.6465,44.3198
0.4,0.85,1.95,900,300,rosenbrock,9,1.04135e-10,0.000497599,0.000548528,48.6407,36.8294
0.4,0.4,1.9,900,300,rosenbrock,9,1.14824e-11,0.398645,9.26528e-11,85.8035,30.4425
0.4,0.45,1.9,900,300,rosenbrock,9,1.14824e-11,0.0996611,1.13344e-10,81.4769,38.724
0.4,0.5,1.9,900,300,rosenbrock,9,1.71666e-11,0.30895,2.66704e-10,37.204,41.882
0.4,0.65,1.9,900,300,rosenbrock,9,9.26528e-11,1.04406e-06,9.37926e-07,51.7591,29.4901
0.4,0.75,1.9,900,300,rosenbrock,9,1.1141e-09,2.7712e-05,2.81999e-05,12.9381,42.0175
0.4,0.85,1.9,900,300,rosenbrock,9,1.6253e-08,0.0402012,0.000357072,29.4617,37.2534
0.4,0.35,1.85,900,300,rosenbrock,9,1.14824e-11,6.45102e-11,7.35543e-11,72.2574,51.1952
0.4,0.45,1.85,900,300,rosenbrock,9,1.14824e-11,0.249153,1.14481e-10,92.9215,33.7645
0.4,0.5,1.85,900,300,rosenbrock,9,1.71666e-11,0.259119,1.73483e-10,58.3911,43.127
0.4,0.6,1.85,900,300,rosenbrock,9,6.93478e-11,5.35104e-08,2.90932e-08,22.6861,38.3457
0.4,0.65,1.85,900,300,rosenbrock,9,1.72237e-10,4.97979e-07,4.15585e-07,69.0556,31.6339
0.4,0.7,1.85,900,300,rosenbrock,9,1.59954e-10,3.00324e-06,3.11822e-06,24.7058,43.7334
0.4,0.75,1.85,900,300,rosenbrock,9,2.95013e-10,0.0498491,1.82725e-05,53.19,42.7043
0.4,0.35,1.8,900,300,rosenbrock,9,1.14824e-11,0.159458,7.35539e-11,95.2319,51.036
0.4,0.5,1.8,900,300,rosenbrock,9,2.35329e-11,1.70359e-10,1.48472e-10,52.7878,42.1781
0.4,0.55,1.8,900,300,rosenbrock,9,3.26276e-11,0.0697628,6.30456e-10,56.952,44.1156
0.4,0.65,1.8,900,300,rosenbrock,9,9.26538e-11,0.109628,2.06984e-07,27.9147,30.064
0.4,0.3,1.75,900,300,rosenbrock,9,1.14824e-11,0.0199322,5.76381e-11,56.7717,38.926
0.4,0.7,1.75,900,300,rosenbrock,9,1.60184e-10,9.13299e-07,8.39109e-07,23.6717,39.46
0.4,0.1,1.7,900,300,rosenbrock,9,1.14824e-11,0.348814,3.26279e-11,60.5401,52.9343
0.4,0.15,1.7,900,300,rosenbrock,9,1.14824e-11,0.109627,3.26279e-11,66.3394,41.1527
0.4,0.3,1.7,900,300,rosenbrock,9,1.14824e-11,5.24736e-11,5.76381e-11,54.9196,36.2316
0.4,0.4,1.7,900,300,rosenbrock,9,1.14824e-11,0.219254,9.26528e-11,38.3625,49.2284
0.4,0.45,1.7,900,300,rosenbrock,9,1.14824e-11,9.89884e-11,1.07887e-10,50.9178,31.097
0.4,0.55,1.7,900,300,rosenbrock,9,1.71666e-11,0.0398644,2.47099e-10,40.7958,43.5565
0.4,0.3,1.65,900,300,rosenbrock,9,1.14824e-11,0.0298983,5.76381e-11,54.2031,36.9933
0.4,0.35,1.65,900,300,rosenbrock,9,1.14824e-11,0.129559,8.06029e-11,34.4463,51.2192
0.4,0.4,1.65,900,300,rosenbrock,9,1.14824e-11,0.219254,9.26528e-11,33.5433,49.5994
0.4,0.45,1.65,900,300,rosenbrock,9,1.14824e-11,0.169424,1.13343e-10,34.3039,40.4428
0.4,0.15,1.6,900,300,rosenbrock,9,1.14824e-11,0.0597966,3.26279e-11,54.8544,41.4336
0.4,0.3,1.6,900,300,rosenbrock,9,1.14824e-11,0.0498305,5.76381e-11,28.9766,39.3491
0.4,0.35,1.6,900,300,rosenbrock,9,1.14824e-11,0.0298983,8.06029e-11,53.6183,51.779
0.4,0.5,1.6,900,300,rosenbrock,9,1.3074e-11,0.0498305,1.3699e-10,32.6085,34.4684
0.4,0.05,1.55,900,300,rosenbrock,9,1.14824e-11,0.348814,3.26279e-11,46.6469,50.2746
0.4,0.1,1.55,900,300,rosenbrock,9,1.14824e-11,0.289017,4.01314e-11,52.4951,52.7963
0.4,0.2,1.55,900,300,rosenbrock,9,1.14824e-11,0.0298983,3.26279e-11,21.9242,31.9909
0.4,0.25,1.55,900,300,rosenbrock,9,1.14824e-11,4.28605e-11,4.37687e-11,29.0945,31.5196
0.4,0.3,1.55,900,300,rosenbrock,9,1.14824e-11,0.219254,5.76381e-11,46.6233,36.5054
0.4,0.45,1.55,900,300,rosenbrock,9,1.14824e-11,0.105031,1.13343e-10,14.5817,40.262
0.4,0.2,1.5,900,300,rosenbrock,9,1.14824e-11,0.17939,5.16138e-11,28.4279,36.2812
0.4,0.35,1.5,900,300,rosenbrock,9,1.14824e-11,0.17939,9.26528e-11,28.8876,52.0896
0.4,0.1,1.45,900,300,rosenbrock,9,1.14824e-11,0.259119,4.3769e-11,49.2852,50.0468
0.4,0.3,1.45,900,300,rosenbrock,9,1.14824e-11,0.109627,5.76387e-11,25.0476,35.5497
0.4,0.4,1.45,900,300,rosenbrock,9,1.14824e-11,9.20717e-11,9.26538e-11,20.6765,50.4758
0.4,0.55,1.45,900,300,rosenbrock,9,3.26276e-11,0.0499292,1.7388e-10,21.3617,41.3455
0.4,0.0,1.4,900,300,rosenbrock,9,1.14824e-11,0.331932,4.37689e-11,31.9525,54.9238
0.4,0.15,1.4,900,300,rosenbrock,9,1.14824e-11,0.0298983,4.39963e-11,17.7637,41.2342
0.4,0.2,1.4,900,300,rosenbrock,9,1.14824e-11,5.5087e-11,5.55925e-11,8.99599,31.9149
0.4,0.25,1.4,900,300,rosenbrock,9,1.14824e-11,0.112775,5.76381e-11,19.5465,34.0194
0.4,0.3,1.4,900,300,rosenbrock,9,1.14824e-11,6.5834e-11,6.90068e-11,19.231,35.0791
0.4,0.4,1.4,900,300,rosenbrock,9,1.14824e-11,0.0452559,1.04135e-10,15.5076,47.6033
0.4,0.0,1.35,900,300,rosenbrock,9,1.14824e-11,0.0398644,4.38827e-11,17.6453,54.7114
0.4,0.15,1.35,900,300,rosenbrock,9,1.14824e-11,0.192863,5.76387e-11,14.7219,37.9588
0.4,0.3,1.35,900,300,rosenbrock,9,1.14824e-11,0.119593,9.20852e-11,6.8302,36.6652
0.4,0.45,1.35,900,300,rosenbrock,9,1.14824e-11,0.00117168,1.24826e-10,1.64489,41.0171
0.4,0.0,1.3,900,300,rosenbrock,9,1.14824e-11,0.0159721,4.6782e-11,15.5943,54.6404
0.4,0.25,1.3,900,300,rosenbrock,9,1.14824e-11,9.26456e-11,8.06029e-11,8.15585,31.8905
0.4,0.5,1.3,900,300,rosenbrock,9,1.30739e-11,3.27474e-05,1.487e-10,7.3983,40.7189
0.4,0.0,1.25,900,300,rosenbrock,9,1.14824e-11,0.347852,7.58852e-11,20.3584,54.7772
0.4,0.1,1.25,900,300,rosenbrock,9,1.14824e-11,9.65651e-08,7.04858e-11,14.575,49.1465
0.4,0.15,1.25,900,300,rosenbrock,9,1.14824e-11,0.133076,9.90208e-11,13.829,40.3822
0.4,0.2,1.25,900,300,rosenbrock,9,1.14824e-11,0.000269462,9.26533e-11,8.16071,31.5886
